full_text,username,MBTI,IE,NS,TF,JP
damn jae sm rosalia,amelcarlanih,ENFJ,E,N,F,J
tidak,amelcarlanih,ENFJ,E,N,F,J
seumur beli ginian di lampu merah cuma buat ashadddd dulu gapernah boleh argh,amelcarlanih,ENFJ,E,N,F,J
malam para jahanam desember,amelcarlanih,ENFJ,E,N,F,J
saya nonton pink di ketawaindadahin kai grgr ujan saya pakai handuk kecil terus saya tahan pakai bando pls jelek banget pls saya yakin dia dadah ketawain ini anak frik banget bye,amelcarlanih,ENFJ,E,N,F,J
conserving apa emg males sama orangnya,amelcarlanih,ENFJ,E,N,F,J
sptnya stand susu murni nasional ini harus diadakan di tiap race lari,amelcarlanih,ENFJ,E,N,F,J
kalori hilang segini masuk,amelcarlanih,ENFJ,E,N,F,J
aduh tiap fondo saya kenapa kayak selalu marah iya pasti ada saja yang saya marahin di kamu,amelcarlanih,ENFJ,E,N,F,J
damn having coffee machine at home really makes me stay at home daughter iya ternyata mbak ida sampai bingung minggu ini udh bertanya gak pergi mbak,amelcarlanih,ENFJ,E,N,F,J
udh eps ending himym menangis terus udh tiktok vids menangis terus pas lihat garmin ternyata sebentar lagi dapett,amelcarlanih,ENFJ,E,N,F,J
saya juga plis,amelcarlanih,ENFJ,E,N,F,J
sudah mau kelar kok masih pakai whatsapp desktop,amelcarlanih,ENFJ,E,N,F,J
ini orang lama lama mirip om andre taulany,amelcarlanih,ENFJ,E,N,F,J
keseruan bulan agustus di beberapa kota,amelcarlanih,ENFJ,E,N,F,J
akuuu kangen bayik botak,amelcarlanih,ENFJ,E,N,F,J
kalau kata masdek jawir jawa with insane rizz,amelcarlanih,ENFJ,E,N,F,J
tapi dia tuh berarti konsepnya gmn si banci apakah kalau pesen normal itu campuran kopi tetangga kopisusucreamer dairy ditambah susu sapi dan kalau skimmed milk susunya diubah atau kalau pesen add ons itu campuran kopi tetanggasusu sapitambahan susu skimmed,amelcarlanih,ENFJ,E,N,F,J
saya lagi obsessed banget sm pacu jalur wthhh keren banget brooo,amelcarlanih,ENFJ,E,N,F,J
doa kak ebelgtgtgt aamiin deh yah,amelcarlanih,ENFJ,E,N,F,J
hmmm kok seperti ada tanda mau munculnya bisul padahal aku sudah memakan telur anti bisul,amelcarlanih,ENFJ,E,N,F,J
rt id udh mulai ini yuk merapat at talkshow bersama lontong,andretaulany74,ESTP,E,S,T,P
rt id yuk mari merapat at talkshow lontong,andretaulany74,ESTP,E,S,T,P
rt ga sabar nunggu jam mau lihat om ngobrol sama,andretaulany74,ESTP,E,S,T,P
rt acara sahur di net saja talkshow,andretaulany74,ESTP,E,S,T,P
rt senam pagi ala ini sahur talkshow bareng senk,andretaulany74,ESTP,E,S,T,P
rt senam galegalesum on goyangannya kang parah nihh tertawa parah,andretaulany74,ESTP,E,S,T,P
rt nungguin lucunya kang dan neng jakarta,andretaulany74,ESTP,E,S,T,P
rt chabee talkshow kapan bikin single baru lagi,andretaulany74,ESTP,E,S,T,P
rt id merapat yuk di talkshow bareng lontong,andretaulany74,ESTP,E,S,T,P
rt chabee talkshow tangerang selatan mendukungmu pak haji,andretaulany74,ESTP,E,S,T,P
rt talkshow bntar lagi ktemu sama kang sama kang yang gx pernah,andretaulany74,ESTP,E,S,T,P
rt semangat om untuk hiburannya sebentar lagi jam,andretaulany74,ESTP,E,S,T,P
rt talkshow jakarta semangat iya walaupun,andretaulany74,ESTP,E,S,T,P
rt di purwakarta juga lagi staynungguinacara ini sahurrr,andretaulany74,ESTP,E,S,T,P
rt wawan sahur tanpa ini sahur kayak ramadhan tanpa takjil kurang afdhol talkshow,andretaulany74,ESTP,E,S,T,P
rt libra gk sbr nungguin acara yang sdh melanglang buana kece badai talkshow,andretaulany74,ESTP,E,S,T,P
rt talkshow halo madiuuun,andretaulany74,ESTP,E,S,T,P
rt di jak sel sudah stand by buat nonton talkshow,andretaulany74,ESTP,E,S,T,P
rt madridsta ini sahur gk sabar lihat tingkah laku kang dan om,andretaulany74,ESTP,E,S,T,P
rt talkshow past kocak ini soal saja bang billy,andretaulany74,ESTP,E,S,T,P
rt indonesia lagi nunggu kehadiran dan di ini sahur,andretaulany74,ESTP,E,S,T,P
rt akhirnya mulai juga acra talkshow mudahan kepilih,andretaulany74,ESTP,E,S,T,P
rt marsall waktunya nonton ini sahur coba lihat talkshow bersama host paling,andretaulany74,ESTP,E,S,T,P
rt siap deh nanti nonton ini sahur,andretaulany74,ESTP,E,S,T,P
hahahahhahaha siapppp rt oya banng andre jangan ngantuk lagi iya wkwwkwk,andretaulany74,ESTP,E,S,T,P
rt setel alarm jam wib tuk nnton net yang gak mau ketinggalan lihat aksi seru,andretaulany74,ESTP,E,S,T,P
rt wah udh jam sgni ini jadi malas tidur takut ktinggalan,andretaulany74,ESTP,E,S,T,P
rt masihh teruss pantengin net sampai mulai ini sahur talkshow,andretaulany74,ESTP,E,S,T,P
rt ada kekonyolan apalagi iya di ini sahur,andretaulany74,ESTP,E,S,T,P
rt pastinya min acara sahur yang paling seru hanya ini sahur karena ada kang,andretaulany74,ESTP,E,S,T,P
rt jam lagi buat sudah gak sabar buat nonton acara kece,andretaulany74,ESTP,E,S,T,P
rt karanganyar sudah standbay nonton talkshow lucu an bareng jakarta,andretaulany74,ESTP,E,S,T,P
rt talkshow wkwkwk nonton ini sahur bikin perut mules melihat lawakan,andretaulany74,ESTP,E,S,T,P
rt net sudah siap pak sama kawan,andretaulany74,ESTP,E,S,T,P
rt alhusna talkshow prkitiw lontong akhir nya mulai juga nunggu dari jam,andretaulany74,ESTP,E,S,T,P
rt kim udh siap dr talkshow tadi stand by depan TV biar ga ktinggalan,andretaulany74,ESTP,E,S,T,P
rt habis lihat lucu an bersama hanya di,andretaulany74,ESTP,E,S,T,P
rt id sudah mulai ini yuk saksikan talkshow bersama lontong,andretaulany74,ESTP,E,S,T,P
rt sudah siap tertawa ini om sule mha om andre bawa siapa saja yah,andretaulany74,ESTP,E,S,T,P
rt talkshow gak sabar ini buat nonton ins sahur apalagi di ini sahur ada,andretaulany74,ESTP,E,S,T,P
rt haruka nakagawa team jun rt pak,andretaulany74,ESTP,E,S,T,P
bismillah siap live ini sahur net tvdoain yaaaa,andretaulany74,ESTP,E,S,T,P
rt begadang hari ke nungguin talkshow pingin dihibur,andretaulany74,ESTP,E,S,T,P
rt talkshow udh kece dari lahir kece kece mau diapain tetap kece gak sabar buat,andretaulany74,ESTP,E,S,T,P
rt pak sendirian saja yang lain pada duduk bareng hehehe,andretaulany74,ESTP,E,S,T,P
rt pak sendirian saja yang lain pada duduk bareng,andretaulany74,ESTP,E,S,T,P
rt selamat tti no ini om,andretaulany74,ESTP,E,S,T,P
rt fekon net puasa acaranya lucu sekali gk ada duax deh bareng,andretaulany74,ESTP,E,S,T,P
rt bang lontong dan tidak pernah sombong yah walaupun,andretaulany74,ESTP,E,S,T,P
rt nyanyi barengg semuanya yuk,andretaulany74,ESTP,E,S,T,P
humbled and excited sudah di pilih jadi ratna rengganis di hati suhita,anggika21,ENFP,E,N,F,P
senyumin saja dulu,anggika21,ENFP,E,N,F,P
efrayim wah fix bakal coba ini,anggika21,ENFP,E,N,F,P
butuh jogja food recommendation ini,anggika21,ENFP,E,N,F,P
kok saya ngk yakin,anggika21,ENFP,E,N,F,P
ada yang bingung ketemu cah cah yowisben,anggika21,ENFP,E,N,F,P
lagi shopping bareng teman trus lihat tulisan sale be like,anggika21,ENFP,E,N,F,P
yayyy besok tayang,anggika21,ENFP,E,N,F,P
surat untuk presiden film indonesia milik kita semua menjadi sahabat di banyak waktu merekam banyak peristiwa bangsa kami ingin kembali bisa berkarya untuk bisa menginspirasi kami memohon dukungan bapak presiden dan seluruh rakyat indonesia,anggika21,ENFP,E,N,F,P
kok beneran tanda tangan saya ahhahaha,anggika21,ENFP,E,N,F,P
so excited setelah nunggu finally hari ini aku sudah bisa nonton last chapternya di antara seneng atau sedih nonton last chapter dari season ini karena masih mau lihat adventurenya mando,anggika21,ENFP,E,N,F,P
ngomong-ngomong ini sama kang pas shooting cts lagi liatin apa iya,anggika21,ENFP,E,N,F,P
besok cek toko sebelah the series bakal tayang di netflix sampai ketemu besok di netflix sheryl amp asui,anggika21,ENFP,E,N,F,P
setuju apalagi yang batikan,anggika21,ENFP,E,N,F,P
ketemu yang ganteng bahkan di indonesia nothing beats cowo indonesia yang sopan batikan terus di panggilnya mas,anggika21,ENFP,E,N,F,P
hubungannya sama photo ini apa,anggika21,ENFP,E,N,F,P
membicarakan si emily nang paris sumpah iya gabriel ganteng sih tapi kalau cowo saya kelakuannya gitu saya getok pakai eiffel,anggika21,ENFP,E,N,F,P
anggika in paris tidak ketemu yang ganteng,anggika21,ENFP,E,N,F,P
dari dulu mikir juta buat swab saja itu gaji orang sebulan loh kecuali di bayarin orang atau ada yang danain bagaimana mereka mau ngecheck kalau gejala,anggika21,ENFP,E,N,F,P
ngomong-ngomong hari ini baca berita katanya harga swab ribu tapi tadi pas test di rumah sakit mitra kemayoran katanya yang ribu hasilnya hari an yang hasilnya jam hem bagaimana iya pak di negara lain gratis dan harga jauh lebih rendah,anggika21,ENFP,E,N,F,P
mboh ra nemu nemu nang jakarta,anggika21,ENFP,E,N,F,P
weez pantes ngk ketemu aku anak jakarta utara agak males kalau merantau ke sana,anggika21,ENFP,E,N,F,P
tangan aku kecil jadi itu kalau minum satu muka hampir bisa masik,anggika21,ENFP,E,N,F,P
kenapa di jakarta ngk pernah ada es kakak perempuan segede ini,anggika21,ENFP,E,N,F,P
yak dipilih dipilih sukanya yang model mana,anggika21,ENFP,E,N,F,P
iyaa kita di lokasi shooting lumayan ketat protocolnya karena lagi masa pandemi jadi lagi ngk menerima orang dari luar lokasi shooting maaf yaaaa,anggika21,ENFP,E,N,F,P
sampai besokk,anggika21,ENFP,E,N,F,P
oraa padahal pengenn,anggika21,ENFP,E,N,F,P
mia is back wedi bojo ora,anggika21,ENFP,E,N,F,P
nyarinya makanan local,anggika21,ENFP,E,N,F,P
pak manto sudah cobaa enak poll,anggika21,ENFP,E,N,F,P
jujur dulu awal sempat begini tapi ahkirnya sadar bagaimana kalau orang hidup day by day tulang punggung keluarga atau mungkin tabungan ngk bakal aman kalau stop kerja kantornya punya beda protocol and all that yang penting jaga diri,anggika21,ENFP,E,N,F,P
yuhuuu,anggika21,ENFP,E,N,F,P
gasss terus nihh,anggika21,ENFP,E,N,F,P
kerja dengan hati bahagia walaupun ada stress bakal bahagia bahagia saja,anggika21,ENFP,E,N,F,P
sumpah bisa jadi anak stand up comedy bapak,anggika21,ENFP,E,N,F,P
mohon maaf pak saya melihat ini saja sudah tertawa poll,anggika21,ENFP,E,N,F,P
kata beliau hidup jangan dibawa susah nanti bahkan stress mendingan dibawa santai biar bisa ngguyu dan bahagia siap saja deh pak,anggika21,ENFP,E,N,F,P
ngguyu bareng,anggika21,ENFP,E,N,F,P
thankss bakal mencari ini,anggika21,ENFP,E,N,F,P
its kelonan saturday tapi ngk jadi karena ada sahabat curhat,anggika21,ENFP,E,N,F,P
hari kedua sudah ngerasain belum,anggika21,ENFP,E,N,F,P
heh punyakuu itu,anggika21,ENFP,E,N,F,P
wew emang nasi padang di bungkus hahahaha love you too kak,anggika21,ENFP,E,N,F,P
aaaa makasihh yaa,anggika21,ENFP,E,N,F,P
makasihhh sayangg,anggika21,ENFP,E,N,F,P
keren apik,anggika21,ENFP,E,N,F,P
check out instagramnya ajaa,anggika21,ENFP,E,N,F,P
eggy di dalem telur sebentar lagi jadi telor dadar,anggika21,ENFP,E,N,F,P
nonton yuk,anggika21,ENFP,E,N,F,P
adududu,anissaaziza,ESFP,E,S,F,P
buset saya nonton di tv konser gokilss banget acara anak muda parah jadi nyesel gak bisa ikutan ke sana,anissaaziza,ESFP,E,S,F,P
annyong haseyo panggilan buat seluruh byulharang dan atiny yuk ikutan hadiahnya apa exclusive photo session bareng tertawa atau modal purapura nyanyi doang lho cus langsung saja deh cek,anissaaziza,ESFP,E,S,F,P
byulharang dan atiny aku disuruh bagibagi special invitation makanya aku butuh bantuan kalian buat ikutan caranya bisa kalian lihat di orang akan dapat undangan lho,anissaaziza,ESFP,E,S,F,P
menjalankan perintah suami via,anissaaziza,ESFP,E,S,F,P
tutorial wajah cerah kayak cewek korea review pond tone up via,anissaaziza,ESFP,E,S,F,P
korean snack haul review snack korea yang susah ditemukan di indonesia via,anissaaziza,ESFP,E,S,F,P
jajan mewah pertama di tahun via,anissaaziza,ESFP,E,S,F,P
barang wajib masa kehamilan via,anissaaziza,ESFP,E,S,F,P
jajan di bandung via,anissaaziza,ESFP,E,S,F,P
jajan makanan india favorite jaman masih pacaran via,anissaaziza,ESFP,E,S,F,P
qampa kehamilan pertama ft raditya dika via,anissaaziza,ESFP,E,S,F,P
qampa kehidupan nikah ft nagita slavina via,anissaaziza,ESFP,E,S,F,P
mukbang mie sehat via,anissaaziza,ESFP,E,S,F,P
masak sosis bbq prakatis di rumah via,anissaaziza,ESFP,E,S,F,P
mukbang daging jepang super premium via,anissaaziza,ESFP,E,S,F,P
jajan steak pakai keju warna hitam terenak via,anissaaziza,ESFP,E,S,F,P
persiapan nonton drama korea via,anissaaziza,ESFP,E,S,F,P
pengalaman operasi gigi via,anissaaziza,ESFP,E,S,F,P
mukbang kepiting terenak via,anissaaziza,ESFP,E,S,F,P
satu jam lagi vlog terbaru akan keluar subscribe dulu kali iya boleh cek link nya bio ku,anissaaziza,ESFP,E,S,F,P
besok mau upload ini ah enaknya jam brpa iya,anissaaziza,ESFP,E,S,F,P
jajan makanan korea via,anissaaziza,ESFP,E,S,F,P
video terbaru masih unlisted sih publish kapan iya,anissaaziza,ESFP,E,S,F,P
saur sepuh the series coming soon di sctv photo by benedictchristian,anissaaziza,ESFP,E,S,F,P
waa views thankyou tmn yang udh nnton yang belum cek link di bio ku iya maaf norak,anissaaziza,ESFP,E,S,F,P
hai kemarin aku coba upload video pertama di youtube ku masih unlisted sih enaknya kapan aku publish,anissaaziza,ESFP,E,S,F,P
selama bulan ramadhan berat badan naik turun iya timbangan,anissaaziza,ESFP,E,S,F,P
pernah denger ga sih kalau anakanak sekarang semua hal dijadiin goals iya termasuk aku pengen,anissaaziza,ESFP,E,S,F,P
lucuuuuuu,anissaaziza,ESFP,E,S,F,P
selamat menunaikan ibadah puasa tmn jangan lupa tonton tuhan beri kami cinta setiap hari pkl,anissaaziza,ESFP,E,S,F,P
tuhan beri kami cinta hari lagi pukul hanya di,anissaaziza,ESFP,E,S,F,P
good job siss tumben amat hasilnya okss,anissaaziza,ESFP,E,S,F,P
super late birthday surprise from riridiredja amp pm yang gak main,anissaaziza,ESFP,E,S,F,P
baju kembaran bali indonesia,anissaaziza,ESFP,E,S,F,P
doublesix seminyak,anissaaziza,ESFP,E,S,F,P
entah kenapa photo ini tangan ku kurus banget tapi aslinya tidak sekecil itu kok motel mexicola,anissaaziza,ESFP,E,S,F,P
gegegemaaayyy trimakasih tmn cilikk,anissaaziza,ESFP,E,S,F,P
anak puncak,anissaaziza,ESFP,E,S,F,P
trimakasih,anissaaziza,ESFP,E,S,F,P
nyahaha aku seer asli dia bohong,anissaaziza,ESFP,E,S,F,P
hasil masak siang ini roasted chicken with creamy mushroom sauce stepnya boleh cek di sc hohoho anissaaziza,anissaaziza,ESFP,E,S,F,P
waktu mereka smp aku masih sd,anissaaziza,ESFP,E,S,F,P
selamat buat semuanya yang ikut bergabung di produksi film koala kumal specialnya buat kamuuu,anissaaziza,ESFP,E,S,F,P
kok jadi salah fokus yaa,anissaaziza,ESFP,E,S,F,P
kumpul keluarga,anissaaziza,ESFP,E,S,F,P
hari ini lagi damai sama nastar tapi ini masih ada perpaduan sama kastengelnya lho enaknyeeuuu,anissaaziza,ESFP,E,S,F,P
minal aidzin walfaidzin dari orok,anissaaziza,ESFP,E,S,F,P
kelar makan masakan nenek selfie selfie dulu dong biar bisa update ngomong-ngomong mohon maaf lahir amp batin iya semua,anissaaziza,ESFP,E,S,F,P
ini terakhir buat yang masih gatau aku yang mana ngomong-ngomong ternyata dulu aku anak punk iya anak punk atau lebih ke upin ipin,anissaaziza,ESFP,E,S,F,P
tahun berkarya kalah sama rb perbulan semudah membalikan telapak kaki,RickyHarun45MF,ENFP,E,N,F,P
apa yang kamu lakukan ketika kamu sudah jalan ini dari rumah sudah lumayan jauh eehhh hape kamu ketinggalan di rumah,RickyHarun45MF,ENFP,E,N,F,P
apa bahasa indonesia nya what,RickyHarun45MF,ENFP,E,N,F,P
kalau motor mogok biasanya sedang apa,RickyHarun45MF,ENFP,E,N,F,P
delay pesawat itu malesin banget tapi lebih males lagi kalau delay gaji,RickyHarun45MF,ENFP,E,N,F,P
paling sebel kalau ada org nyebrang udh dikasih nyebrang tapi jalanya lama udh gitu sambil main hp huh garaamm eh geram,RickyHarun45MF,ENFP,E,N,F,P
gajian itu kayak mantan iya bisanya cuman lewat sebentar saja,RickyHarun45MF,ENFP,E,N,F,P
jalan jalan ke padang chakeb lanjutinnnn,RickyHarun45MF,ENFP,E,N,F,P
duhhh my body is not delicious right now kalau di indonesiain artinya ga enak badan,RickyHarun45MF,ENFP,E,N,F,P
selamat indonesiaku bangga saya,RickyHarun45MF,ENFP,E,N,F,P
tuh kaaann,RickyHarun45MF,ENFP,E,N,F,P
udh kalau gitu deh yuk indonesia yuukkk,RickyHarun45MF,ENFP,E,N,F,P
aduh kena prank euy,RickyHarun45MF,ENFP,E,N,F,P
prediksi sayah indonesiaku menang,RickyHarun45MF,ENFP,E,N,F,P
dulu yakaaaannnn,RickyHarun45MF,ENFP,E,N,F,P
mayaaan trend tertawa bertahun akhirnya trend twitter lagi,RickyHarun45MF,ENFP,E,N,F,P
cepat sedang apa,RickyHarun45MF,ENFP,E,N,F,P
baku sekali jawabanya he,RickyHarun45MF,ENFP,E,N,F,P
typoooo naik angkot ke cibubur lanjottt,RickyHarun45MF,ENFP,E,N,F,P
nail angst ke cibubur chakeb,RickyHarun45MF,ENFP,E,N,F,P
ituuu dia benerrrr,RickyHarun45MF,ENFP,E,N,F,P
ga kreatif hahahaha,RickyHarun45MF,ENFP,E,N,F,P
wkkwkwk iyaa banget,RickyHarun45MF,ENFP,E,N,F,P
ahahahahhaha bisaa,RickyHarun45MF,ENFP,E,N,F,P
pertanyaanya kenapa bukan harus bagaimana hahaha,RickyHarun45MF,ENFP,E,N,F,P
orang kalau lagi ga sabaran biasanya kenapa,RickyHarun45MF,ENFP,E,N,F,P
bangun rumah tangga saja,RickyHarun45MF,ENFP,E,N,F,P
dasar manusia eh saya maksudnya,RickyHarun45MF,ENFP,E,N,F,P
pencernaan apa perencanaan,RickyHarun45MF,ENFP,E,N,F,P
kenapa kalau bangun pagi pasti sakit perut,RickyHarun45MF,ENFP,E,N,F,P
kolam cetek saja,RickyHarun45MF,ENFP,E,N,F,P
cita cita mau jadi apa,RickyHarun45MF,ENFP,E,N,F,P
lain dr pada yang lain tertawa,RickyHarun45MF,ENFP,E,N,F,P
as wkwkwkwkkwkw,RickyHarun45MF,ENFP,E,N,F,P
udh berapa kali sendal hilang pas jumatan,RickyHarun45MF,ENFP,E,N,F,P
jerom pun pasti ga tauu,RickyHarun45MF,ENFP,E,N,F,P
iya kaleeeee,RickyHarun45MF,ENFP,E,N,F,P
salaaaahh semuaaaaa hayooo siapa bisa tebak,RickyHarun45MF,ENFP,E,N,F,P
hai again sedang apa ini enaknya,RickyHarun45MF,ENFP,E,N,F,P
mon maap ini buk muka saya ga ada yang benar ulang deh yuk fotonya,RickyHarun45MF,ENFP,E,N,F,P
bule dr mana ini,RickyHarun45MF,ENFP,E,N,F,P
pagiii semangat semua,RickyHarun45MF,ENFP,E,N,F,P
kali saja habis ntnn video ini barcelona mau ajakin saya jadi pemainya main sama video by additionalplayer,RickyHarun45MF,ENFP,E,N,F,P
yang belakang makananya belum dateng lapeeerrrr katanyaa,RickyHarun45MF,ENFP,E,N,F,P
pagi yang estetik sama mikaila,RickyHarun45MF,ENFP,E,N,F,P
iya kali ga ikutan yuk buruan dapatkan kupon diskon,RickyHarun45MF,ENFP,E,N,F,P
qna time nanti aku akan jawab di youtube,RickyHarun45MF,ENFP,E,N,F,P
main ke rumah pupu yeaay,RickyHarun45MF,ENFP,E,N,F,P
apakah yang terjadi apakah goal kelas dunia bagian mana ini asist dari fs video by additionalplayer,RickyHarun45MF,ENFP,E,N,F,P
kangen banget sm ibuku tercinta bulan tidak ketemuuuu hahha,RickyHarun45MF,ENFP,E,N,F,P
purba baikkk,wildasitungkir,ENFP,E,N,F,P
ada yang sudah melihat video ini izrael kehilangan ibunya dan masih bisa tegar karena dia tahu tuhan punya rencana indah dia punya mimpi yang besar dia dikelilingi banyak orangorang yang mengasihinya dan dia percaya tuhan akan beserta nya,wildasitungkir,ENFP,E,N,F,P
thankyouuuu clar ayooook kita makan chai kueeee lagi,wildasitungkir,ENFP,E,N,F,P
amin terima kasih bang,wildasitungkir,ENFP,E,N,F,P
termasuk skripsi,wildasitungkir,ENFP,E,N,F,P
hahaha menatap masa depan bang,wildasitungkir,ENFP,E,N,F,P
thankyouuu sampan kalimantan,wildasitungkir,ENFP,E,N,F,P
warigan aminn terima kasih bang,wildasitungkir,ENFP,E,N,F,P
warigan siap bang proposal sih sudah tinggal bab dan,wildasitungkir,ENFP,E,N,F,P
warigan siap bang terima kasih,wildasitungkir,ENFP,E,N,F,P
warigan proposal skripsi,wildasitungkir,ENFP,E,N,F,P
mulus nya muka ku,wildasitungkir,ENFP,E,N,F,P
semangat proposal laporan proposal laporan,wildasitungkir,ENFP,E,N,F,P
wkwkwkwk kapan ultahnya coy,wildasitungkir,ENFP,E,N,F,P
